id,state,race,party,last_election,voter_type
54023,CT,b,d,r,registered
95471,CT,h,d,d,registered
33661,AR,h,r,i,registered
46175,CT,b,d,d,registered
18214,CT,o,d,d,registered
92688,AL,w,r,r,registered
42744,CA,w,r,d,likely
55360,AL,w,r,d,registered
73181,CA,w,r,d,registered
88160,AR,h,r,r,registered
17761,CA,w,r,i,likely
53601,AK,h,r,d,likely
55215,CO,w,d,d,likely
64115,AK,a,r,d,registered
37906,AR,b,d,r,registered
55375,CA,w,r,d,likely
77047,AZ,o,d,d,registered
99608,AK,w,d,d,likely
27936,AK,w,d,d,registered
24258,CA,h,r,d,registered
84152,AR,h,d,d,registered
67540,AL,w,r,d,registered
45819,AL,w,d,i,registered
72905,CT,w,r,d,likely
60778,AR,w,d,d,registered
31743,AZ,w,d,i,registered
63604,AL,w,r,d,registered
70967,AR,w,d,d,likely
92805,CO,h,d,d,likely
80641,AR,b,r,d,registered
11950,CT,b,d,r,registered
56765,AK,w,d,d,likely
87570,AK,w,r,d,registered
26387,AZ,h,i,r,registered
39503,CO,w,d,r,likely
85558,AL,w,d,i,likely
23309,AZ,w,d,r,registered
65270,CO,a,d,d,registered
91021,CA,h,r,r,registered
45291,AR,w,r,d,likely
82537,AZ,h,r,i,registered
93493,AK,w,d,r,registered
46879,AL,b,i,d,registered
38822,AK,w,r,i,likely
92720,AL,w,d,d,registered
47072,CO,w,d,r,likely
81791,CO,w,r,r,registered
71860,CO,h,r,d,registered
85547,CT,w,d,r,registered
51246,AK,a,r,d,likely
60658,CA,w,r,d,registered
10086,CO,h,d,d,likely
45021,CT,h,r,d,likely
46897,AZ,b,d,r,likely
79128,AZ,w,r,d,registered
95490,AZ,b,d,d,registered
58616,AR,w,r,r,registered
85802,AL,w,d,r,likely
27505,AK,w,d,d,registered
82993,CA,w,r,r,likely
34594,CT,w,d,r,registered
65621,AK,w,r,d,registered
58085,CA,h,r,r,registered
88862,CO,w,d,r,likely
82384,AK,w,d,d,likely
44339,CA,h,r,r,registered
53116,CA,w,r,d,likely
35296,AR,h,d,r,registered
94031,AK,w,r,r,likely
71656,AR,a,d,d,likely
42404,AR,w,r,r,registered
28755,CO,w,d,d,registered
63555,AZ,w,r,r,registered
53298,AZ,w,d,r,registered
96657,CA,h,d,i,registered
25149,CT,w,d,r,registered
77336,AK,w,d,r,registered
43924,AZ,b,r,d,registered
66329,CT,w,d,r,registered
59805,AK,w,i,d,likely
37292,AL,w,d,d,likely
21797,CA,w,d,r,registered
96824,AK,b,d,d,registered
61098,CA,w,d,r,likely
94538,AZ,w,d,r,registered
94054,AZ,w,d,d,registered
90887,AR,b,r,d,registered
63829,AL,w,d,d,registered
13780,AR,h,d,d,registered
64232,AZ,w,d,d,registered
31931,CO,w,d,r,likely
35221,AK,h,r,r,registered
85698,CT,b,r,r,likely
68586,AR,b,d,r,registered
88607,CA,h,r,d,likely
88106,CT,w,r,d,likely
51434,CO,w,r,d,likely
94262,AL,b,d,r,registered
28648,CA,w,d,r,likely
92839,CA,a,d,r,registered
19221,CT,w,r,d,registered
67733,AZ,w,d,d,registered
65814,AR,w,d,i,registered
51930,AZ,w,r,r,registered
26212,CA,h,d,r,likely
70624,CT,w,d,r,registered
16544,AZ,w,d,r,likely
66104,AL,w,d,d,registered
83027,AK,w,r,d,likely
92589,AK,w,d,d,registered
39571,AR,h,r,d,registered
43656,AR,w,d,d,registered
48929,AK,b,d,d,likely
20674,CT,h,r,d,likely
33624,AR,h,d,d,likely
53409,AR,h,r,r,likely
79689,CA,b,d,r,registered
12215,AK,w,d,i,registered
99645,AL,h,r,d,registered
10273,AK,w,r,d,registered
41833,AK,w,d,r,registered
31076,CA,w,d,r,likely
65362,AL,h,r,d,registered
76317,AZ,w,d,d,registered
70305,AR,w,d,r,registered
89034,AZ,w,r,r,registered
29254,CO,w,d,d,registered
47482,AZ,w,r,r,registered
81469,AZ,b,r,d,registered
31563,CT,w,r,d,registered
61887,AK,w,d,r,registered
55898,AL,w,r,d,registered
63984,CT,w,r,r,likely
70479,CA,b,d,d,likely
26958,AK,w,d,r,likely
63144,AK,w,r,r,likely
81364,CT,w,r,r,registered
22533,CO,w,r,r,likely
11763,AL,w,d,d,likely
38365,AL,h,d,d,registered
67383,CO,w,d,d,likely
41364,AR,w,r,r,likely
89504,AL,b,d,d,registered
99204,CO,h,r,d,registered
86649,CA,w,r,d,registered
18080,AL,w,d,r,registered
37546,CA,b,r,d,likely
86302,AR,w,r,d,registered
58264,AR,w,d,i,registered
31963,CT,h,r,r,registered
13852,CO,w,r,r,likely
74358,CO,b,d,d,likely
11818,AK,b,d,d,registered
54937,CO,w,r,d,registered
13909,AL,w,d,r,likely
70751,AZ,w,r,d,likely
56703,CO,w,r,i,registered
66633,CO,w,d,d,registered
56927,CT,w,r,d,registered
48481,AZ,w,d,r,registered
93165,CO,w,r,d,registered
86232,AZ,w,r,i,likely
27480,AK,h,r,d,registered
31304,AZ,w,d,d,likely
94856,AR,w,r,r,registered
41251,CT,o,d,d,registered
99013,AL,h,r,r,likely
28294,AK,w,r,r,likely
54139,CT,w,d,d,registered
71076,AL,w,r,d,registered
45295,AZ,h,d,d,likely
75931,CO,h,r,r,registered
51232,AK,h,r,i,likely
10654,AZ,w,d,r,registered
76293,CT,w,r,r,likely
24576,CT,w,r,r,registered
32107,CA,w,d,r,likely
92957,CO,h,r,r,registered
59379,AL,b,d,r,registered
26525,AK,w,d,d,registered
95736,CO,h,r,r,registered
54672,CA,n,r,d,registered
39756,CA,b,d,r,registered
21805,AL,a,i,d,registered
43273,CA,w,d,i,likely
38046,AZ,w,d,d,registered
81112,AL,h,d,r,registered
20014,CT,h,r,r,registered
36821,CT,w,d,i,likely
75120,AL,h,d,d,registered
21969,CA,w,d,i,registered
60042,AR,w,d,d,registered
77785,AZ,w,d,d,registered
60456,CA,b,d,d,registered
31461,CA,b,d,d,registered
55855,CA,h,d,d,likely
69307,AK,w,r,d,registered
52300,AL,w,r,d,registered
43400,AR,w,r,d,registered
18549,CO,a,d,r,likely
49966,AZ,w,d,d,likely
67739,AL,w,d,d,likely
41000,CA,w,d,d,registered
95317,CT,h,r,i,registered
71951,CA,b,d,r,registered
23090,AK,w,d,d,registered
25801,AR,b,r,r,registered
73255,AK,w,d,r,registered
46006,AK,h,d,d,registered
80542,AK,b,r,r,registered
49090,AR,a,r,r,registered
14806,CA,w,r,r,registered
13417,CA,h,d,d,registered
30609,AZ,h,r,d,registered
70158,CT,w,r,d,likely
82033,CO,w,d,r,likely
52888,CA,w,d,d,likely
15819,AZ,w,r,r,registered
47499,CO,w,d,r,registered
75560,CT,w,d,r,likely
47793,CA,w,r,d,registered
12044,CA,w,d,r,registered
60519,AZ,w,d,d,likely
54886,CA,w,d,r,likely
97821,AZ,w,d,d,registered
53711,AK,w,d,r,registered
75302,AL,w,r,r,registered
68765,CA,w,r,d,registered
26770,CO,h,d,d,registered
84953,CA,w,d,r,likely
92824,AL,w,r,d,registered
79388,CA,h,d,d,registered
11845,CO,w,d,r,registered
13369,CT,h,d,r,likely
85518,AK,h,r,d,registered
25196,CA,w,r,d,registered
37640,AL,w,d,d,registered
36414,AL,w,d,r,likely
57649,CT,b,d,d,likely
11640,AR,b,d,d,registered
30985,AL,w,r,d,registered
90128,AL,w,r,r,registered
93202,CO,w,r,d,likely
96971,CO,w,d,d,registered
23819,AZ,h,d,r,registered
76807,AL,h,d,r,registered
48739,AK,w,d,d,likely
79969,AR,w,d,d,registered
40621,AR,w,r,d,registered
93635,AK,b,r,d,registered
87038,AZ,w,r,r,registered
15884,AL,h,i,r,registered
56183,CA,h,d,d,registered
43579,CO,h,d,d,registered
68228,CA,w,r,d,registered
56483,AR,h,d,r,registered
99587,CO,h,r,r,likely
47045,CO,w,d,r,registered
23352,CA,w,r,r,likely
56234,CA,b,r,d,likely
12165,CT,w,r,d,registered
10162,CT,h,d,i,registered
84603,CT,a,r,r,registered
92053,CA,w,d,r,likely
28226,AZ,w,r,r,registered
41051,AL,h,r,r,likely
47448,CT,w,r,r,likely
19024,AL,w,r,i,registered
32128,AR,w,d,d,registered
29637,CO,w,r,r,likely
56197,CT,a,d,d,registered
10681,CA,w,r,r,registered
36156,AZ,w,d,r,registered
61072,CT,w,d,r,registered
44347,CT,w,r,d,likely
81060,AK,h,d,r,likely
87726,AK,b,r,d,likely
31369,CA,b,d,d,likely
45925,AR,h,r,d,registered
27823,CA,a,d,r,registered
50383,AK,w,d,d,likely
85456,CA,h,r,r,registered
36575,AL,b,r,d,likely
90253,CA,w,d,d,registered
49107,AZ,w,r,r,registered
53741,CA,w,d,d,registered
26250,CA,w,r,r,registered
91842,AL,w,d,d,registered
35572,AK,w,d,r,registered
98482,AR,w,r,d,likely
32897,CA,h,r,r,likely
54490,CA,w,r,d,registered
43521,AK,w,r,d,registered
84417,CA,b,d,d,registered
22659,CA,b,r,d,registered
82604,AL,w,r,d,registered
22342,AR,h,d,d,registered
72810,CA,h,d,d,likely
34554,AR,b,i,r,registered
48607,CA,h,r,r,registered
67503,AR,h,d,r,likely
76866,CA,n,d,d,likely
23323,CO,w,i,d,likely
63576,AR,h,r,d,registered
23846,AZ,w,d,r,registered
85416,AR,b,r,d,likely
73026,AZ,h,d,r,likely
15854,AL,w,r,r,registered
11844,AZ,h,d,r,likely
16308,AK,w,d,r,registered
31446,AK,a,r,r,registered
20381,AR,h,d,r,registered
26876,AZ,w,d,r,registered
42025,CO,b,r,d,registered
30810,CO,h,r,d,likely
98511,AK,w,d,d,likely
52419,CT,w,d,r,likely
46455,CA,a,d,d,registered
67762,CT,h,d,r,registered
96556,AZ,h,d,d,likely
27459,CA,b,r,d,registered
25232,AR,w,d,r,registered
87194,AK,w,r,d,likely
95024,AR,w,r,r,registered
53226,AZ,w,d,i,registered
84116,AL,w,r,i,likely
79407,AK,w,d,r,likely
24786,CT,w,d,d,likely
57769,AL,w,d,d,likely
37671,AR,h,r,r,likely
41440,AK,w,d,d,registered
64083,AK,w,r,r,likely
39855,AR,w,d,r,registered
98342,AR,w,r,r,likely
25209,CT,w,d,d,registered
67813,AR,h,r,r,registered
75362,CO,b,r,d,registered
20331,CA,b,r,r,likely
24718,AR,w,d,i,registered
88725,AR,h,d,i,registered
22464,AZ,w,r,d,registered
21697,CO,h,d,r,likely
98226,AR,h,r,r,registered
89268,AR,o,d,r,registered
13355,CA,w,d,r,likely
11177,AZ,w,d,d,registered
33979,CO,b,r,d,registered
81541,CO,w,d,d,registered
11339,AR,a,d,r,registered
60619,AK,w,r,r,registered
48426,AK,w,d,d,registered
33935,CT,w,r,d,likely
75862,CA,w,d,r,likely
43930,AR,w,d,d,registered
72349,AR,w,d,d,registered
21916,AZ,w,d,r,registered
48788,AR,w,d,d,likely
38830,CA,w,r,r,registered
25538,CO,a,r,r,likely
79902,AR,h,d,d,registered
76302,AZ,w,r,i,registered
82072,AL,h,r,i,registered
69324,AL,w,d,r,registered
73087,CO,w,r,r,registered
45468,CA,w,r,r,registered
51786,CA,w,d,d,registered
28810,AL,b,r,d,registered
15362,CT,w,r,r,registered
80577,AR,w,d,d,registered
71353,AK,w,d,d,registered
19107,AK,w,d,r,registered
42531,CO,w,r,r,registered
84176,AL,w,r,r,registered
75149,CT,w,d,r,likely
59691,AL,w,r,r,registered
92853,AL,w,d,d,registered
14866,AK,b,r,r,likely
30822,AL,h,d,r,registered
60391,AR,h,d,d,registered
23790,CA,h,r,r,likely
99189,AZ,w,r,r,registered
50773,CO,h,d,d,likely
45501,AL,b,d,r,likely
34226,CA,b,r,r,registered
47932,AZ,w,d,r,registered
65715,CO,h,r,i,likely
81168,AL,w,i,d,likely
32537,CA,h,r,d,registered
77497,AK,w,d,d,likely
15586,CO,b,r,d,likely
32479,AZ,b,r,r,registered
96580,AR,h,r,r,registered
96514,AL,w,d,d,registered
68728,AL,b,d,d,likely
21565,CO,a,r,r,registered
23903,CT,w,d,d,registered
28792,CO,w,r,d,registered
81191,AL,w,i,r,registered
44180,CT,h,d,r,registered
31300,CO,w,d,r,registered
18242,CO,w,d,d,likely
39891,CT,w,r,d,registered
71331,AZ,w,r,r,registered
25573,AL,b,r,d,likely
84970,CO,w,r,r,likely
35388,CT,a,r,d,registered
82886,AZ,b,r,d,registered
54472,AL,w,d,d,registered
96837,AR,w,r,d,registered
87628,CO,h,d,d,registered
40211,AL,b,d,d,registered
17054,CA,w,d,r,registered
21826,AZ,h,d,r,registered
41841,AZ,h,r,r,likely
95419,AK,w,d,d,registered
84631,CA,b,r,d,likely
43548,AL,w,r,d,likely
55679,CA,b,d,r,registered
76633,AR,n,d,d,likely
68559,AL,a,d,r,registered
97047,CA,h,d,d,registered
54746,CA,w,d,r,registered
17344,AK,w,d,r,registered
91554,AR,h,d,d,registered
15715,CA,w,d,r,likely
70646,CO,w,d,r,registered
97825,CO,w,d,d,registered
22497,AR,w,d,r,registered
55656,AZ,h,d,r,likely
70726,AZ,w,d,r,registered
58510,CA,h,d,r,registered
69736,CA,b,r,r,registered
12317,AZ,h,d,d,likely
25908,CO,w,r,d,likely
95507,CO,w,r,d,registered
18294,CA,w,r,r,registered
48703,AL,w,r,r,registered
99430,CO,w,r,d,registered
41192,AR,w,r,d,likely
92476,CA,b,d,d,registered
45871,AK,w,r,r,registered
98063,CT,b,d,d,likely
45410,CO,h,d,d,registered
50389,AL,w,r,d,registered
28996,AL,w,r,r,registered
97052,AK,w,d,d,registered
28521,AZ,w,d,d,registered
82778,AK,w,d,d,likely
77536,CT,h,d,d,registered
39295,CA,w,d,r,registered
36473,AZ,w,r,r,likely
75852,CO,h,d,r,registered
96146,CO,w,d,d,likely
45698,CO,h,d,d,registered
98231,CA,h,r,r,registered
80147,CT,h,r,r,likely
28773,AL,w,d,r,likely
63186,CT,h,d,r,registered
61565,AR,b,r,i,registered
59578,AK,b,d,d,registered
48229,AK,h,d,d,likely
19402,AK,w,d,d,likely
10810,CO,h,d,d,registered
57572,AL,a,r,r,likely
93991,CA,w,d,r,registered
82765,AZ,w,d,d,registered
51057,CO,w,d,d,registered
93342,AL,h,d,r,registered
63687,CO,w,d,d,registered
30787,CO,w,r,r,likely
64691,CT,h,d,d,registered
94579,CO,h,d,d,registered
54751,CT,w,r,d,registered
10769,AZ,h,r,d,registered
12243,AZ,h,d,d,registered
14260,AZ,w,r,d,registered
68065,CT,a,d,d,registered
56508,AR,w,d,d,registered
35021,AK,w,r,d,likely
81088,AR,b,r,d,likely
14925,AZ,h,r,r,registered
54599,AR,a,r,d,likely
85321,AK,h,d,d,registered
22489,AL,w,r,r,registered
65841,AZ,w,r,r,likely
87737,AL,w,d,r,registered
76848,AZ,w,d,d,registered
98268,CA,w,r,i,likely
59639,AK,w,r,r,registered
50913,AR,w,r,r,registered
43151,CT,w,r,r,registered
46479,AL,w,r,d,registered
74644,AK,w,d,r,registered
27673,AZ,w,d,d,registered
52443,CT,w,r,r,registered
33906,AL,h,d,d,registered
72413,CO,a,r,r,registered
13241,AZ,w,d,i,likely
44132,AK,b,r,d,likely
69337,AZ,w,d,d,likely
36554,CO,w,d,d,likely
53256,AR,w,d,i,likely
10002,CT,w,r,r,likely
94176,AZ,w,r,d,likely
84790,CA,w,d,d,registered
66195,CO,w,r,d,registered
55929,AK,w,r,r,likely
75379,AR,b,d,d,likely
69640,CA,w,d,d,registered
56982,AR,w,d,d,registered
32504,AR,a,d,r,registered
29233,AZ,w,r,d,registered
79956,AZ,w,r,r,likely
53312,CA,w,r,d,registered
46801,CA,w,d,d,registered
38526,CT,w,d,d,registered
95361,CA,w,d,r,registered
54278,AR,a,r,d,registered
59957,AK,w,r,d,likely
14930,CT,w,d,r,registered
44207,CO,h,r,r,likely
81667,AL,w,d,d,registered
51675,AL,w,r,d,registered
49777,AZ,w,d,r,registered
73790,AL,w,r,r,likely
70161,AK,w,r,r,likely
70219,AZ,a,r,i,registered
34810,AL,a,d,d,likely
96916,CA,b,d,d,registered
25711,CA,w,d,r,registered
94237,AK,w,d,r,registered
67580,AL,w,r,r,likely
75848,CT,w,d,r,registered
95085,AK,w,d,d,registered
21834,AK,w,d,r,likely
83582,AR,h,r,d,likely
13011,AK,w,d,r,registered
61349,CO,w,r,r,registered
62577,AR,n,d,r,likely
92073,CA,w,r,d,registered
28563,AR,w,d,r,registered
97395,AL,w,d,d,registered
84637,CT,w,r,d,likely
18796,AZ,a,r,d,likely
20895,CT,w,r,d,registered
31730,AZ,w,i,d,likely
59834,AR,w,r,d,registered
92121,CA,b,d,r,likely
43830,AL,w,d,r,likely
70653,CT,w,d,r,registered
71093,AK,a,r,r,likely
81528,AZ,b,r,d,registered
70152,AL,a,i,i,likely
76418,AL,w,i,d,likely
25303,CA,w,d,r,registered
94201,CT,w,i,r,registered
49552,AR,w,r,d,likely
43426,AL,b,r,d,registered
43839,CT,w,d,d,registered
94030,AZ,w,r,r,likely
32083,CT,w,d,r,registered
99688,AL,w,d,r,registered
15344,CA,b,r,d,registered
68047,AL,w,r,i,registered
36905,AR,b,d,r,registered
23275,CO,h,r,d,likely
38757,AL,b,d,r,registered
69296,CA,b,d,r,registered
10370,CO,a,r,d,registered
93420,CT,h,d,r,likely
30255,AR,w,r,d,likely
44676,AK,b,r,r,registered
52391,AZ,h,d,r,registered
93606,AK,h,r,r,registered
80952,AZ,w,d,d,likely
25138,CT,w,d,r,registered
91175,CT,a,d,r,likely
50481,AL,w,r,d,registered
50113,AL,w,r,d,registered
67105,CA,n,r,d,likely
43438,AL,a,i,i,likely
78073,CA,h,r,d,registered
74099,AL,w,d,r,likely
56235,AZ,w,d,r,registered
33708,CT,o,r,r,registered
67728,AK,h,r,r,registered
51632,AL,w,d,d,likely
40070,CO,w,r,d,likely
95257,CT,a,r,d,registered
92405,AL,w,r,i,likely
95572,AZ,w,d,d,likely
75614,CA,w,d,r,registered
92838,CT,w,d,d,registered
69494,AK,w,d,d,registered
72961,AL,w,i,d,likely
61772,CT,w,d,d,registered
50977,AK,w,r,d,likely
95689,AL,w,d,r,registered
22673,CT,w,d,d,likely
77346,CT,b,d,r,likely
72184,AZ,h,r,d,registered
64585,AL,b,r,d,registered
77577,AR,w,r,r,registered
33279,AK,w,r,r,likely
48215,CO,h,d,r,likely
21167,AL,h,r,r,likely
96254,AZ,h,d,r,registered
40046,AZ,a,r,r,registered
22362,CO,b,d,d,likely
56730,AK,h,r,r,registered
71416,AR,w,r,r,registered
73437,AL,b,d,d,registered
74945,CT,w,r,d,likely
25299,CT,w,r,d,likely
48695,CT,w,d,d,registered
15133,AR,w,d,r,likely
71038,AZ,w,r,r,likely
43200,AL,b,d,d,registered
82553,CO,w,r,d,likely
83699,CA,w,r,r,registered
60153,CA,w,r,d,registered
30662,AR,b,d,r,registered
19750,AZ,h,d,r,registered
26692,CA,h,d,d,likely
67372,CO,h,d,d,likely
26392,AR,w,d,i,registered
52966,CT,h,r,r,likely
27496,AR,w,r,d,likely
70652,AZ,w,d,r,registered
29633,AR,w,d,d,registered
23873,AK,w,r,i,likely
10689,CA,w,d,r,registered
34306,CA,w,r,r,likely
24691,AK,w,r,d,registered
27021,CT,a,r,d,likely
34963,AK,w,d,r,registered
71153,AR,w,r,r,likely
87981,AR,b,r,d,likely
22684,AK,w,r,r,likely
72466,CT,w,r,d,registered
22540,AK,a,r,r,likely
48869,CA,w,d,d,registered
43493,CT,w,r,r,registered
63769,CA,b,d,d,registered
79878,CO,h,d,r,registered
69286,CO,h,r,d,registered
79502,CT,w,r,d,registered
57737,AR,a,d,i,registered
18342,AR,w,r,d,likely
77453,AR,b,r,r,registered
54792,AZ,w,d,d,likely
71517,CO,w,d,d,registered
66068,CT,n,r,d,likely
78744,AK,h,r,r,registered
14306,CT,o,d,r,registered
23652,AZ,h,r,r,registered
49803,CT,h,d,r,registered
30365,AK,w,d,d,registered
11929,AL,o,r,r,likely
86229,CT,w,r,r,registered
41319,CA,h,r,d,registered
42779,CA,h,d,i,registered
42158,CO,h,d,r,registered
30525,AK,b,r,r,likely
47688,AR,w,d,r,likely
65349,CO,h,r,d,likely
19967,AK,b,d,d,registered
42082,AL,w,d,d,registered
22469,CO,h,r,r,likely
65068,CA,w,d,d,likely
26985,AZ,b,d,r,likely
13765,CA,w,r,d,likely
71017,CA,w,d,r,registered
87841,AL,b,r,d,likely
33325,CA,w,r,d,registered
59688,AR,h,r,r,registered
20754,AL,w,d,r,registered
77616,CO,b,r,d,registered
95212,CT,w,d,r,registered
61171,AR,a,r,r,registered
57663,AK,w,d,r,likely
36435,AL,w,i,d,registered
82275,AL,w,d,r,likely
39709,AK,w,d,i,registered
93938,AK,w,d,r,registered
69944,AZ,h,d,r,likely
31747,AR,w,r,r,registered
35428,AK,w,d,r,registered
31584,CA,w,i,r,registered
44660,AR,h,r,r,registered
76034,CA,h,r,d,likely
15008,CT,w,r,d,registered
28591,CO,w,d,d,likely
23835,AR,b,d,r,registered
20874,CO,w,d,r,registered
69034,CA,b,r,d,registered
76537,AL,o,r,r,registered
41877,AK,w,d,d,registered
26960,CT,b,r,r,likely
51612,AZ,w,d,r,registered
19270,AR,a,r,d,registered
49735,AZ,w,r,r,registered
75161,CT,b,d,r,likely
64593,AL,a,r,d,registered
39493,AK,w,r,r,registered
69413,AR,h,d,r,likely
42120,AZ,a,d,r,likely
10761,AZ,w,d,r,registered
89644,AL,w,r,r,registered
58188,AK,w,r,r,registered
93834,CO,w,d,r,registered
31969,AL,w,r,r,likely
66159,AL,w,r,d,registered
99732,AL,a,d,r,likely
93305,AZ,w,r,r,registered
28425,CO,w,d,d,registered
18808,AL,w,r,r,registered
77843,AL,w,r,r,registered
11293,CO,h,r,d,registered
49402,CO,w,d,r,likely
45686,AL,a,r,r,likely
33996,CO,b,d,d,likely
22375,CO,w,d,d,registered
25987,CO,w,r,i,likely
75049,AL,w,d,r,registered
48353,AK,w,r,r,registered
52592,CO,h,d,d,registered
68417,CA,w,r,r,likely
30519,AL,w,d,d,registered
45052,AR,w,d,i,likely
22420,CT,w,d,i,registered
56065,AK,w,d,r,likely
77085,AK,w,r,r,registered
74224,AK,b,d,r,registered
33082,AZ,w,r,d,likely
21022,AZ,w,d,r,registered
47757,CT,h,r,r,registered
41675,CT,b,d,r,registered
56409,AR,b,d,r,likely
23969,AZ,w,d,d,likely
98288,CA,w,r,d,registered
41290,CA,w,r,r,registered
56427,CA,w,r,d,likely
19179,CT,w,r,d,likely
13044,AR,h,d,r,registered
58592,CA,w,d,d,likely
41930,AL,h,r,d,registered
96165,AK,w,r,d,likely
75964,AL,w,r,d,registered
73129,AL,w,r,d,registered
93153,CT,h,r,i,likely
77276,CA,b,r,d,likely
59410,CA,w,r,d,registered
89394,CA,w,d,r,registered
74216,AK,w,r,d,likely
84674,CA,w,d,r,registered
80919,AK,w,r,r,likely
66870,CT,h,d,d,likely
13940,CT,w,d,d,likely
26763,AL,h,r,d,likely
18997,AL,w,r,r,registered
12336,CT,w,r,d,registered
74376,AZ,w,d,d,registered
76054,AR,w,d,d,registered
82972,CT,w,d,r,likely
68507,CT,w,d,d,registered
80568,AR,w,r,r,registered
67688,AR,b,i,r,registered
26434,AZ,h,r,d,registered
87990,CO,w,r,r,registered
43764,CO,a,d,r,registered
29326,AR,a,d,i,likely
94525,AK,h,d,r,registered
38304,CT,w,r,d,likely
72774,AK,w,d,r,likely
91845,AL,w,r,r,registered
94157,CA,w,r,i,likely
44362,CO,w,r,d,likely
61452,CO,w,r,d,registered
51433,CO,h,i,r,registered
47759,AL,w,d,r,registered
36227,AK,w,d,d,registered
43146,AR,w,r,i,likely
39828,CO,w,r,d,registered
62313,CA,w,d,d,likely
89359,AL,w,r,d,registered
46721,AR,w,d,r,registered
94137,AZ,w,r,d,likely
50436,CA,a,i,i,likely
44787,AZ,a,d,r,registered
72569,CO,w,d,d,likely
23602,CA,a,d,d,likely
99805,AK,w,d,r,likely
27278,CO,h,r,d,likely
45985,AL,w,r,d,likely
71440,AK,w,r,d,likely
66324,CT,a,d,d,registered
82518,AK,w,r,d,registered
52099,CO,w,r,d,registered
26844,AK,w,r,d,registered
36796,AL,b,d,d,registered
64121,CA,b,d,r,registered
71567,CA,w,d,r,registered
56173,CA,w,r,i,registered
77685,CA,w,d,r,registered
50831,AL,b,r,r,registered
79571,AL,h,r,d,registered
93623,CT,h,d,r,likely
57193,CT,w,r,d,likely
59097,AZ,w,d,r,registered
75501,CT,b,d,d,likely
60531,AK,n,d,d,registered
89463,CO,w,r,r,registered
99309,AR,w,d,r,registered
69437,AK,w,d,r,registered
25892,AL,w,d,r,registered
52354,AK,w,d,r,registered
22305,CO,w,d,d,registered
77220,AK,w,d,d,registered
61068,CT,b,d,d,registered
76557,AL,w,r,i,registered
17494,AR,w,r,d,registered
36214,AL,h,r,d,likely
82242,CT,h,d,d,registered
22819,AK,h,r,r,likely
47182,AK,w,d,r,registered
25008,CT,b,r,r,registered
75971,AR,w,r,d,registered
61360,AL,w,d,i,registered
16032,AL,b,r,r,registered
90138,AL,w,d,r,likely
69576,CT,w,d,d,registered
81135,AZ,w,d,d,registered
49341,CO,w,d,r,likely
57868,CO,h,d,d,registered
61790,AZ,w,r,d,registered
31494,AK,w,d,d,registered
61419,CA,w,r,r,registered
85970,CO,b,d,d,likely
68785,AZ,h,r,r,registered
92168,AL,a,r,r,registered
57937,CO,b,d,d,likely
58873,AZ,b,d,d,likely
38843,CO,b,i,r,registered
41633,AZ,w,r,d,registered
96121,CA,w,d,r,likely
96578,AZ,w,r,r,registered
12838,AR,w,i,r,likely
82044,AL,b,d,d,registered
77564,AZ,h,r,d,registered
30421,AL,w,r,d,registered
39801,AR,w,d,d,registered
90810,CT,w,r,r,likely
76322,CO,h,d,r,registered
35945,AR,w,r,d,likely
67629,AL,b,d,d,likely
65580,CT,w,r,r,registered
24371,AK,w,r,r,registered
60059,AZ,b,r,d,registered
43617,CO,h,d,r,likely
90621,CO,w,r,d,registered
42542,AK,w,i,d,likely
92731,CO,w,r,r,likely
36955,AL,w,r,r,registered
48333,CA,a,d,r,registered
85663,AZ,w,d,d,registered
95634,AR,w,d,r,registered
50320,AK,w,d,r,registered
41750,CO,w,d,r,registered
10121,AR,w,r,r,likely
84446,CT,h,r,i,registered
41731,AZ,a,r,d,registered
71672,CO,w,d,r,registered
96062,CT,w,d,i,likely
16602,CA,a,d,r,registered
88925,AK,w,d,r,likely
76466,AZ,w,d,r,likely
87436,CT,b,d,d,registered
11813,CA,w,d,d,registered
16819,AR,h,r,r,likely
45454,AL,w,r,d,registered
73662,CA,w,d,d,registered
45364,AK,b,r,d,registered
36226,AK,w,r,d,registered
18860,AR,b,r,d,likely
22274,AK,w,r,d,registered
32791,AZ,a,r,i,registered
57500,AZ,a,d,d,registered
67693,AZ,w,r,d,likely
62228,CO,w,r,d,registered
95716,AZ,w,d,r,registered
33237,AL,w,r,d,likely
73930,CO,w,r,d,registered
37807,AK,w,r,r,registered
99609,CO,a,r,d,likely
80100,CO,w,d,d,registered
38621,AK,w,d,d,registered
95044,AL,w,d,d,registered
80934,AR,h,d,d,registered
77477,CA,b,d,r,registered
79625,AZ,w,d,d,registered
26115,AZ,w,r,d,likely
71543,CA,w,d,d,likely
